GT3 Compressor Inlet Temperature {Avg},GT3 IGV angle in deg {Avg}
115.806021,50.60220048
115.6471805,51.42344184
115.6279185,50.66880661
115.4609273,51.17929468
115.1682315,51.7231562
115.079868,51.79616704
114.8258277,50.83414351
114.7643255,52.15791166
114.6706854,50.91369723
114.533058,51.66700108
114.1215532,51.94429327
113.7986113,51.67787628
113.7826388,51.58762847
113.5155057,51.72285
113.3112531,51.88763739
112.7805418,50.59754153
112.5991269,51.27543118
112.2657041,51.32694473
112.1213891,51.23472085
111.926039,51.08544744
111.7160283,51.43241675
111.4768784,51.26971338
111.3396856,51.27589125
111.2714411,51.14236843
111.0936339,51.1362281
110.8052621,51.04893163
110.597084,51.47337607
110.477603,50.48835724
110.2224631,50.48179404
110.204823,50.9608556
110.0821007,50.60437285
110.0688709,50.56899976
110.002073,50.89130176
109.9830102,50.61817896
109.968674,50.75474036
109.9096774,50.9077977
109.8597321,51.06363437
109.8160026,51.64893239
109.6542722,51.06921184
109.4371153,51.12479084
109.2331148,51.4243685
109.0214862,51.11762373
109.016263,51.42883832
108.8651581,51.07015474
108.8496098,51.20357139
108.7904037,50.70622114
108.7390924,50.06703895
108.6708465,50.5358421
108.6555505,51.00080259
108.6489318,50.94150189
108.6436675,50.5017027
108.5699727,51.15516729
108.5467795,50.9245391
108.5255376,51.20079493
108.4824967,50.97521788
108.352523,50.00939124
108.2782975,50.79944271
108.2272291,51.44671762
108.1807658,51.31323609
108.1587803,51.05410476
108.1049414,50.524129
108.1025946,51.45118744
108.0994703,50.33464865
108.0781168,51.23611497
108.0533772,50.74390481
107.9985827,50.56202507
107.97796,51.45565726
107.9692963,51.4732686
107.9648924,50.37254472
107.9243566,50.67950202
107.795336,49.89456611
107.7930826,50.41044079
107.7844703,50.738993
107.7599356,50.77324548
107.7567453,51.46906674
107.694627,49.89409582
107.6701622,50.2842027
107.6691491,51.19119557
107.6650375,50.14119433
107.6584883,50.51758764
107.3881829,50.27326947
107.3169024,50.3909916
107.2122104,51.06050163
107.2038217,50.29379308
107.0848615,50.84703151
106.9761379,51.01587682
106.9524057,51.10512643
106.9139849,50.90914917
106.723213,50.58270397
106.532916,51.14975124
106.5315712,50.14167439
106.5109709,50.80734095
106.5027786,50.03676677
106.4395759,50.65584708
105.605418,49.80379258
105.5869676,51.31637064
105.0721822,49.74541766
104.8331294,50.33397235
104.3625232,50.5058434
104.3333948,50.59967879
104.314681,50.16509994
103.6932012,50.20553891
103.6843673,50.08759433
103.6762515,50.32348349
103.6593019,50.44142807
103.608453,50.402872
103.5322082,50.2214214
103.5157855,49.79151687
103.4479376,50.03251938
103.3461658,50.01612487
103.3122418,50.20780375
102.9187239,50.09029431
102.8270044,49.85170518
102.7880144,49.90480426
102.3958861,50.47353011
102.368177,49.95290963
102.3400551,49.72569888
102.2651766,50.4930227
102.1060645,50.50595215
102.0616155,49.70540707
101.778319,50.37757948
101.6289111,49.58748416
101.2050174,49.48805399
101.1381476,50.32773437
101.078448,49.73525294
101.0672068,50.01232257
100.7507239,49.43025991
100.7116507,50.16205848
100.6600431,49.44914406
100.3560946,50.2284054
100.2569842,49.89149203
100.239511,50.18708573
100.1358759,49.51272922
100.0005386,50.09112956
99.98805555,49.29131316
99.79200151,49.93850919
99.78871905,50.31430323
99.72475509,49.73106863
99.64498247,49.95385372
99.6094312,49.85278989
99.55407964,49.8347692
99.29648129,50.12299551
99.27599258,49.86386908
99.14385457,50.17034786
99.06333103,49.58816217
99.00119506,50.06303863
98.97408358,50.06450473
98.94697209,50.04020885
98.91986061,49.99663686
98.9002787,50.2847926
98.89274912,49.45916789
98.86111602,49.18911202
98.80759188,49.14313125
98.79720368,49.6892049
98.6947523,49.06338413
98.66431151,50.01501676
98.5681205,49.4147604
98.41265332,49.21909323
98.39255416,50.17997389
98.29735879,49.37061016
98.05565422,50.18628727
97.89433686,49.51662996
97.55339467,49.68035808
97.53168077,49.14995782
97.48825297,49.33450763
97.46653907,49.22822846
97.45477835,49.43747948
97.39692139,49.85401883
97.23205799,49.3593473
97.18328889,49.82272136
97.1484228,49.75560279
97.06380831,49.14559653
96.97591562,49.98011292
96.8999242,49.63878797
96.78661727,49.21684535
96.66532552,49.56156421
96.62356745,49.46001268
96.57669654,49.20496205
96.43228466,49.36617492
96.29421614,49.79148674
96.24087973,49.83829317
96.14193574,49.18167694
96.03165549,49.44185313
95.95173986,49.3939023
95.9300188,49.56673755
95.87909288,50.08879086
95.81593854,50.03686514
95.80530341,49.85034221
95.72946711,49.32385225
95.64519805,49.80182536
95.62716875,50.18061876
95.59737776,48.88846223
95.59053452,49.027498
95.50214811,49.68204505
95.48025428,48.94940008
95.45477554,49.84411286
95.29370796,49.5185474
95.28238232,49.41725844
95.2318109,49.19734558
95.0833383,49.22571797
95.0659255,49.30408928
94.9000401,49.0762224
94.85851296,49.32754335
94.77903348,48.93118039
94.7777008,49.63229954
94.76039159,49.01606755
94.64640671,49.69893947
94.63937101,49.19457375
94.5682693,49.48684977
94.53406986,48.92681444
94.48469976,49.49225442
94.45388657,49.70122975
94.40238389,49.75255891
94.39205843,49.49944574
94.3399736,49.63883117
94.33694933,48.74413835
94.26307412,49.1131449
94.22931021,49.50984372
94.1891989,49.32190464
94.14474586,48.92935094
94.10292842,49.57489872
94.09782679,49.73464573
94.08866942,49.2399666
94.07838608,49.62693006
94.05754524,49.78128484
94.03672882,49.48959045
94.02108957,48.78775453
93.9990416,49.73800313
93.97738838,49.17094386
93.96677889,49.76641836
93.96207313,49.68134564
93.95926143,48.7234464
93.90091715,48.95906612
93.88020195,48.77191752
93.85567999,49.53228802
93.83979617,48.69244748
93.83560514,48.91836571
93.83119808,49.00865434
93.82444592,48.99067698
93.773777,49.04268751
93.69447985,49.71298915
93.65012071,49.29133112
93.64909668,49.77709816
93.58829257,49.2939929
93.56319451,48.84107188
93.53695801,49.18864943
93.51294715,49.74659542
93.46756398,49.71366884
93.46086363,48.67056039
93.42913612,49.14362178
93.36989655,49.77671966
93.36857476,49.31242513
93.36605455,48.57171078
93.33141446,49.61488907
93.29519095,48.67348942
93.28603128,49.58196249
93.24064811,49.5490359
93.19148713,48.62602355
93.14142281,48.74856693
93.09033024,49.38118751
93.0871619,49.55227556
93.03583889,48.99841666
93.02504584,49.68712775
92.96255221,49.23373065
92.88976269,49.15670928
92.8154397,48.87010975
92.7750715,49.82253463
92.65008433,49.39171715
92.58807572,49.03230863
92.52190094,49.13048247
92.49683639,48.94868382
92.4731218,49.54477137
92.45386585,49.48395907
92.40010999,49.01907074
92.18309281,49.51830747
92.16923665,49.50155311
92.1257788,48.66474393
92.1037167,49.29873263
92.07674739,48.96015531
92.05449225,48.72400572
91.98320571,48.83363249
91.97897883,49.06295878
91.97879199,49.01958453
91.97726368,49.53634907
91.93752352,49.08916397
91.91191916,48.94009728
91.84063261,49.1569181
91.71093889,48.92661474
91.70663379,49.07780601
91.67824612,49.04289695
91.62677297,48.74443683
91.60357742,49.45153219
91.52753454,48.75454836
91.51155474,49.37862535
91.48140557,49.39115257
91.34162678,48.8321836
91.28072504,49.70531958
91.12776714,49.02643323
90.98293313,49.10995554
90.9139075,49.15524713
90.8215548,48.69752409
90.77133441,49.24117331
90.7407431,48.85969772
90.69371537,48.90071167
90.63164932,49.49763266
90.56605045,49.33660238
90.50420139,49.14670693
90.50212487,49.61104118
90.39896019,48.71408405
90.19107156,49.25290093
90.15209024,48.4574982
89.99159468,49.31875753
89.7943602,48.85687572
89.74057661,48.75758302
89.60543187,48.92279655
89.58703322,48.81099463
89.5859702,49.01505015
89.57449151,48.48949132
89.54704687,49.19262306
89.5275852,49.23305054
89.50812354,48.98390417
89.48866187,48.70694819
89.4789209,48.4009925
89.4692002,48.76799673
89.44973854,48.90747443
89.43947244,49.02049588
89.43149476,48.63978857
89.43027687,49.04695212
89.40711561,49.18642981
89.36958835,49.29076308
89.36140552,48.83843028
89.34968984,48.95279602
89.34730941,49.30082782
89.28511526,48.88201172
89.27844518,48.73754046
89.24401306,48.54193331
89.20958094,48.76181654
89.1407167,49.19539687
89.07185246,48.86662872
89.01422014,48.63636308
89.00298822,48.84431601
88.9685561,48.77499837
88.9529815,48.55391839
88.93871227,48.70568072
88.93523354,48.70303207
88.84804596,48.85262795
88.74327701,49.1633988
88.72214755,48.70911868
88.63850807,49.38349409
88.59870985,48.27230052
88.51249904,48.27543151
88.20295981,48.3949108
88.15497056,48.39743652
88.12264712,48.72746524
88.00147946,48.48461196
87.97867949,48.37088941
87.90167247,48.95704186
87.80238842,48.35032902
87.79051337,49.00442452
87.75279588,48.85555311
87.62609735,48.4385751
87.45504269,48.76709735
87.44861673,48.18783759
87.43603744,48.2412997
87.42290779,48.48294044
87.37473689,48.61216408
87.37038919,48.84081692
87.12550976,48.19758949
87.03733759,48.57178246
86.95738914,48.87484768
86.7796945,48.43475112
86.70233319,48.26871256
86.67108363,47.7969207
86.65277093,47.97904586
86.61717613,48.44721329
86.57952014,48.71705588
86.43613569,48.40846331
86.41425942,48.45862682
86.40332129,48.81248425
86.36239082,48.3786468
86.34562593,48.50479626
86.34351997,48.4380217
86.27694301,48.9781994
86.13824963,48.89641253
86.13318411,48.92351517
86.10377354,49.01352159
86.08465512,48.26675524
86.07336684,48.26741722
86.07306786,48.64627071
86.05149251,48.44860043
86.00944521,48.17516628
85.98878346,48.93403096
85.9673979,48.18506516
85.95187853,48.66720367
85.9355442,48.1487277
85.90541935,48.20903958
85.90294717,48.91834912
85.89956638,48.44510131
85.88337381,48.45705765
85.83068919,48.68813663
85.77253349,48.39307892
85.74790407,48.233014
85.70949986,48.70906959
85.66638702,48.78306957
85.65989893,47.91134865
85.61214407,48.66173916
85.60483404,48.44048504
85.57789766,48.25698842
85.52255148,48.41044694
85.4825631,48.63406269
85.46712119,48.75093551
85.4614936,48.34148745
85.40789126,48.28096284
85.38660326,48.95147238
85.38425366,48.36748048
85.34593185,48.77186847
85.30442886,48.63283171
85.24643102,48.49995507
85.22474252,48.77018204
85.21211801,48.74506595
85.20951538,48.83021214
85.10492275,48.53765924
85.10355318,48.57574685
85.0477545,48.4073398
84.99923012,48.73392355
84.98236385,48.3373368
84.9781602,48.3353801
84.89787204,48.62968736
84.86422154,48.16756862
84.83058403,48.93245844
84.57006401,48.8146371
84.55785922,48.89026023
84.48607829,48.61014957
84.48331774,48.71715257
84.48182458,48.52186383
84.45764447,48.4165202
84.38785282,48.17125615
84.36056647,48.36899983
84.35583269,48.54987773
84.29361426,47.68447165
84.26667736,48.90293447
84.18293724,48.22250767
84.17221237,48.72145381
84.15765891,48.41930044
84.12606371,47.86708818
84.04902398,48.57899442
83.9347907,48.04906049
83.87783359,48.56560262
83.67627773,48.50470982
83.46588323,48.17774782
83.44265517,48.64741531
83.17604916,48.42181713
83.17601273,48.49187756
83.082099,48.0128211
83.05732083,47.92026267
83.04749868,48.40785056
83.00266981,47.39412374
82.83178567,48.30537184
82.76644732,47.66277752
82.68984017,48.07487761
82.59546564,48.24247841
82.57234397,47.7883518
82.55021459,48.50821653
82.47557382,47.94505725
82.44428898,48.26009874
82.35849991,48.20078452
82.32784889,48.44103627
82.31201298,48.58353271
82.29250316,48.13207814
82.18470032,48.47772969
82.16198285,48.1813205
82.08950879,48.10750227
81.82051767,48.01422001
81.75011132,47.61654855
81.61257624,47.91218018
81.58104046,47.7050563
81.49851871,47.97166183
81.41196959,48.02738543
81.41140788,47.38267022
81.28253543,48.18317958
81.25348826,47.85823398
81.16865388,47.87334564
81.12117386,47.41000166
80.54601698,48.35363935
80.51745842,47.62755515
80.306427,48.54585309
80.26047645,47.54206427
80.1867559,47.95256835
80.02999815,48.19617447
80.00349447,47.48271304
79.96742322,48.2305004
79.91830841,47.7351408
79.89375101,47.53634473
79.82007879,47.97352212
79.41585387,48.35655622
79.20628574,48.10722186
79.18358245,48.17160115
79.11945337,47.85629472
79.10878174,48.44348799
79.01094542,48.03759298
78.92462691,47.96937222
78.83830839,47.90115147
78.8017096,48.53041976
78.75198988,47.83293071
78.66567137,47.76470996
78.62399671,47.91955593
78.57935285,47.69648921
78.49303434,47.62826845
78.40671583,47.5600477
78.32039731,47.49182695
78.06144178,47.28716468
77.97512326,47.21894393
77.88880475,47.19212122
77.87773374,48.19988403
77.87019169,48.18520995
77.86264964,48.17053588
77.85510759,48.15586181
77.84756554,48.14118773
77.84002349,48.03172238
77.81739735,47.9874857
77.80248624,47.30069907
77.80231325,47.7793514
77.7947712,47.67528425
77.78722915,47.5712171
77.77946529,47.46714995
77.71616772,47.41979837
77.65265135,48.22923218
77.64727221,48.33937092
77.62984921,47.53889767
77.55766689,47.28086842
77.2769035,47.392357
77.25658241,48.3567085
77.13652181,47.48583043
77.06123751,48.36537729
76.86589261,48.37404608
76.85575842,47.67277729
76.71537673,47.76625071
75.12076286,47.45738499
69.92268385,46.33116483
69.85111463,46.25581237
69.77954542,46.18045992
69.7079762,46.42036743
104.9273338,53.2732542
104.7008556,53.30428102
104.5748292,52.75091002
104.5466652,53.24222738
104.4159549,52.85427847
104.3575516,53.08709329
104.3535819,53.33530784
104.3317732,53.16919879
104.3175527,53.20750398
104.1948603,53.18017374
104.155938,53.21120056
104.1086732,52.4806104
104.0518053,53.14914693
104.0050517,53.11812011
103.993558,53.31971793
103.9770621,52.70505048
103.8401327,53.24138112
103.7904458,53.31857759
103.7872277,53.20547613
103.6469989,52.78623733
103.6287637,53.32993341
103.5942652,52.54660342
103.4539908,52.97627392
103.4495658,53.09123433
103.4341473,53.36633466
103.4146749,53.52979243
103.2407897,53.27806125
103.2327133,53.43395974
103.1797652,53.10857536
103.1215955,52.80856322
103.1079756,53.49044194
103.1011162,51.85660936
103.0411693,53.39736148
103.0401892,52.35318338
102.9901215,52.77671815
102.9499398,52.63553989
102.8836059,53.47466419
102.7756389,53.45941512
102.7631877,52.49436163
102.6986361,53.13513332
102.695137,53.05907467
102.6946399,52.56804645
102.6773627,53.40998729
102.6559338,53.4283883
102.6439356,52.81586687
102.6222196,52.55458056
102.622041,52.7555954
102.6152607,53.08319812
102.6053015,52.91789641
102.5944246,53.04529828
102.5697263,53.20025293
102.5396809,53.21523731
102.5340291,52.95546325
102.5205917,53.29709735
102.5021263,53.22496835
102.4862052,53.12281196
102.4517797,53.22082768
102.4494622,53.54894512
102.4354656,52.86831552
102.4341955,53.25746118
102.3963926,52.3548404
102.3873196,53.19118373
102.3767961,53.13660938
102.3545562,53.08886685
102.3266568,53.29121128
102.2202352,53.25681885
102.1563853,53.07505113
102.1550366,52.89452157
102.0492286,53.03897351
102.0425596,52.95661023
101.9144151,52.92032511
101.9086911,52.97426698
101.7857312,51.84142138
101.5759143,53.17523207
101.5675835,53.26093123
101.4899462,52.19171205
101.405458,53.05721884
101.3527939,53.1909455
101.2828707,53.01403509
101.2528338,53.23529569
101.1910798,53.10040258
101.184974,53.14394881
101.0433342,52.97085134
100.9341969,52.1036049
100.8313772,52.06293379
100.7670096,52.9276676
100.6691002,53.17784302
100.6098125,53.06207077
100.4731093,52.91336551
100.2844375,52.48967673
100.2725475,52.22421335
100.1549867,52.75851284
100.1175581,52.23316379
99.95740781,51.82564906
99.93309352,52.21526291
99.64706018,52.8237693
99.56952349,52.63107383
99.5602552,52.75086529
99.5366736,52.2095488
99.46927045,51.80987674
99.17630306,52.24211423
98.93716452,51.79410442
98.80523386,52.40577019
98.80253263,52.58852129
98.7995639,52.25038278
98.76236072,51.9551629
98.75345969,51.72985926
98.73343773,51.80514178
98.66541849,52.25106466
98.6330215,52.22821502
98.62684848,52.18046655
98.61901893,52.4166274
98.58318502,52.25213483
98.52949139,52.3296371
98.47425182,52.56287571
98.46127225,52.21473608
98.4195054,52.14075689
98.40007247,51.7783321
98.40005074,52.47670226
98.3903182,52.2531342
98.36541394,52.7780775
98.26120859,52.31456056
98.24032302,52.20055596
98.18220717,52.44810675
98.14956711,51.78375853
98.13773408,52.85925088
98.10709199,51.64032779
98.09089754,52.28969636
98.08962526,52.36960213
98.07177297,52.42472464
98.06584234,52.81042661
98.06237564,51.86212159
98.05160365,51.88915232
98.00880902,52.82448222
98.00258155,52.49571308
97.99459769,52.90357686
97.92516759,52.08199974
97.92198656,52.09313719
97.86512099,52.40495856
97.84847922,52.31086848
97.84232197,52.21249371
97.8297842,52.79840042
97.81386996,52.62328851
97.7754301,51.86271518
97.77040694,52.17289691
97.73571514,51.8629768
97.71777656,52.40389847
97.70099168,52.78971356
97.6979609,52.16711184
97.67387595,52.61821907
97.62791673,52.14523786
97.55790495,52.66916023
97.54210438,52.76707223
97.49568312,51.62292125
97.47571267,52.12111762
97.35259503,52.07905234
97.34923075,51.94538059
97.33873219,52.41231188
97.29807117,52.0039596
97.24126166,52.71518904
97.21931331,52.25070616
97.20704593,52.06253861
97.18046648,51.85294788
97.13682149,52.55364989
97.05010628,52.36364689
97.02362638,52.33195303
97.02177089,52.41502691
96.99995038,52.21546439
96.8934983,51.88680158
96.87793754,52.09897574
96.78214918,52.45154967
96.75297171,51.82822257
96.74328844,52.16441808
96.72276918,52.38200525
96.58694631,52.23468044
96.58638767,52.21042614
96.58251592,51.77633942
96.541286,51.8884473
96.49762242,52.12353941
96.49376661,52.03777589
96.48034066,52.49062653
96.47390346,51.70348295
96.46080051,52.48374631
96.44551461,52.36277425
96.37353644,52.4139758
96.3650658,51.98248709
96.36292429,52.552459
96.35178563,51.60733311
96.34994006,51.86599844
96.34844873,52.36849422
96.30156299,51.70238566
96.23632878,52.51017907
96.15141051,52.5358068
96.14001301,52.27937624
96.12627398,51.33536222
96.12556608,51.96518926
96.08134962,52.34742535
96.04956498,51.74950979
96.04953559,52.52682922
96.02931904,52.19555256
96.01580681,51.5158749
95.94677058,51.63302115
95.87445426,52.40172419
95.82176334,51.47188644
95.76758916,52.47547724
95.76428925,52.11980883
95.73955932,52.39217242
95.69736658,52.17084365
95.67164459,52.65994591
95.6202854,51.95977615
95.56890518,52.66026286
95.55603902,52.4156289
95.54173871,52.25866376
95.51877351,52.49681645
95.48517738,51.42441668
95.48358931,52.65430327
95.47680047,52.66541063
95.40231009,52.66757976
95.36348194,52.96029995
95.31159551,51.55028056
95.29494627,52.05673636
95.26887154,52.20451202
95.2349078,52.68219736
95.23026599,52.0467245
95.20616916,51.59736838
95.12679122,51.7899136
95.0840638,51.39753101
95.07776775,51.49062495
95.03341514,51.33292834
94.94225621,51.74870866
94.93230131,51.67681284
94.92928038,52.75188165
94.90982657,52.28256543
94.90522832,51.25090527
94.87774586,51.30443706
94.72374445,51.58371889
94.72129226,52.03910762
94.69935505,51.52367629
94.66451948,51.68688727
94.60901813,52.23627915
94.60475142,51.8679548
94.55015655,52.1734373
94.47250145,51.93675638
94.3959527,52.01015678
94.30509653,52.5491972
94.26146822,51.77533553
94.21619317,51.45091171
94.15221661,52.40461784
94.12833538,52.30776699
94.12005034,52.38068317
94.05787465,51.16405959
94.01311617,52.44209668
93.9913342,52.48703477
93.9564658,51.47750708
93.86425029,52.27433157
93.83263318,52.09284752
93.8126755,52.16797998
93.79607244,51.21685335
93.74319626,51.94476923
93.30772391,51.85405844
93.25941908,51.96228306
93.21934869,52.06184797
93.18020945,51.3558047
93.12414261,52.01228226
93.12373323,51.28632903
92.88709692,51.85993295
92.86857319,51.90477793
92.82550926,52.06850524
92.66312937,51.35890815
92.62144857,51.6925491
92.40277621,51.10852715
92.3833083,51.42528038
92.35245235,51.22846382
92.2571509,51.57168262
92.21157402,51.78291505
92.11044515,51.50519589
92.08297499,51.50710275
92.06742746,51.49475605
92.01414701,50.9980679
91.9053405,51.23582433
91.89390349,51.40096388
91.86133071,51.563993
91.75311481,51.7479218
91.72155198,51.29186071
91.63696814,51.51600622
91.58099373,50.90026163
91.56415044,51.45996984
91.53792322,51.34789708
91.49133275,51.40393346
91.48678732,51.32165641
91.39806644,51.17509059
91.34794587,51.71516013
91.2605946,50.91606765
91.0680121,51.5728246
90.95003357,51.20486385
90.94277692,51.68239846
90.90238053,50.91917532
90.5449257,51.33156015
90.40110434,50.93187367
90.2989676,51.43849266
90.24017,52.34781458
90.20545647,52.24754682
90.17830036,51.67745517
90.17074294,52.14727906
90.15767507,51.61684052
90.13602941,52.0470113
90.07694174,51.94674354
90.01851818,51.64904945
90.01340307,51.54377106
89.90195432,51.84647578
89.81089949,51.74620801
89.64262212,51.48944425
89.57304823,51.51816914
89.53780497,51.75432784
89.50708409,51.8566614
89.4777273,51.79168762
89.43213964,51.64364448
89.37464277,51.71657486
89.37256699,51.69837228
89.33027384,51.07196665
89.32749583,51.44305819
89.28306777,51.60245745
89.24726275,51.76410229
89.24418349,51.76120773
89.23909014,51.47039954
89.22444862,51.39973159
89.20503121,51.84988092
89.204871,51.57448605
89.14648279,51.77659987
89.14138478,51.29771919
89.08210806,51.67950355
89.05716805,51.59437522
89.03145644,51.2607469
89.01129221,51.53203402
88.98213529,51.73374597
88.97631456,51.44655343
88.91753863,51.00733948
88.85067932,51.0784356
88.81998376,51.52932661
88.8052534,51.49204964
88.80123532,51.59538768
88.70853446,51.14977928
88.69903832,51.02774847
88.68555961,50.95661005
88.62993918,51.14543778
88.57176203,51.72107915
88.56308711,51.74422193
88.53319502,50.97298453
88.34431957,51.71038837
88.14409258,51.51733759
88.08798733,50.73353751
87.98254949,51.84855709
87.77107045,51.27380787
87.60729114,51.1066197
87.55317416,51.43990176
87.52946721,51.00327083
87.45007045,51.47211968
87.4297411,50.7883532
87.40328221,51.01493714
87.39808262,51.03642188
87.39307065,51.21124459
87.3780097,50.8431689
87.28361049,51.21144005
87.16210817,50.94547923
87.00246407,51.51202545
86.97605673,51.08432085
86.88817485,51.51072878
86.54333535,51.41375474
86.35594919,51.42563088
86.31837064,51.04105622
86.31755607,51.51332211
86.30774054,51.2326554
86.30767376,51.61317098
86.19983361,51.38184558
86.11541662,51.14132403
86.06583642,51.54626033
86.00292362,51.20461227
85.92084191,51.07269722
85.91973482,51.33652731
85.8933844,50.94078218
85.85678152,51.05078927
85.85533101,50.59337352
85.79336183,50.14614744
85.67675187,50.99148709
85.64517839,51.61860637
85.43662521,51.94101638
85.43086025,51.13455598
85.39200466,50.4254241
85.24190132,50.82814104
85.17222469,50.891212
85.05582035,50.88326668
85.02342826,50.90558896
85.00741899,50.32401393
84.9993778,50.97731986
84.95607554,50.41777658
84.85024075,50.10635596
84.83201967,50.25146128
84.78652854,51.07137305
84.73006007,50.93210456
84.72288929,49.9068877
84.71673971,49.92905447
84.6936012,50.17890862
84.62715978,49.95974741
84.61584441,50.03380331
84.60285017,51.07905404
84.60283716,49.96125065
84.51218436,49.99044036
84.40176286,50.02113331
84.32692602,50.60905666
84.29154419,50.05182625
84.25383026,50.9415201
84.21511621,50.2456157
84.2069981,51.33863785
84.18132552,50.0825192
84.11596226,50.86239222
84.08084175,50.71868152
84.07587453,50.18290719
84.07110684,50.11321215
84.06184065,50.69350185
84.0219059,50.77794704
83.96100353,50.14390509
83.94903757,50.54116718
83.92169563,50.17459804
83.90883706,50.19911422
83.88540638,50.71995485
83.86846588,50.18386123
83.85967435,50.26700155
83.8280947,50.16150713
83.79742987,50.62770516
83.79186335,50.83803702
83.78772352,50.13915304
83.72570137,50.93129029
83.71796089,50.11679895
83.71660303,50.83331633
83.70422413,50.75738675
83.65046953,50.4663982
83.63578327,50.53337933
83.6257497,50.77157651
83.59297329,50.09444485
83.57900772,50.3925702
83.53318214,50.1040154
83.51556634,49.8821056
83.47504413,50.34966408
83.45239984,50.07209076
83.45186195,50.00681642
83.38815756,50.04612939
83.31493757,49.78016885
83.31173225,50.04774168
83.28498204,50.00253844
83.28110826,51.3103029
83.24829597,50.85114192
82.93739129,50.56244006
82.92787914,50.68279956
82.92365895,50.56665824
82.8945746,50.79074804
82.85355093,50.71331717
82.82018853,50.62444654
82.81795267,50.41446184
82.77067081,50.58348322
82.73835223,50.9234121
82.71933924,50.79428494
82.71718307,50.63588629
82.71431033,50.64468803
82.70811154,50.86817892
82.64155723,50.83859204
82.63644637,51.34602769
82.58938177,50.40957969
82.58907745,50.2073666
82.57726497,50.5586551
82.56487938,50.94042603
82.4758361,50.34585282
82.40441631,50.55890375
82.38067182,50.46923985
82.34298505,50.8780911
82.32123172,51.02999264
82.05635852,50.77983393
82.0405061,50.71504826
81.65710313,50.4542595
81.59557245,51.16812337
81.27298486,50.39078229
81.2376094,50.81184484
81.11446441,50.31245672
81.04439063,51.86958531
80.94428333,50.23413116
80.72824704,50.16637345
80.32268584,50.52324976
80.15304346,50.4882657
79.99201616,50.42837544
79.91177285,50.23889333
79.84016892,50.45949506
79.55701802,50.33389557
79.30266578,50.4568644
79.2572791,51.34424873
79.07548135,50.05280527
78.98810442,51.1444007
78.94399734,50.01998763
78.93630522,50.43468228
78.61823796,49.80108192
78.61589262,50.94455268
78.24368082,50.74470465
78.12607793,50.03344502
77.8779703,50.06357541
77.77393148,50.13203104
77.69813694,49.92736751
77.66990768,50.20048667
77.34445478,50.26822744
77.08465365,50.32791979
76.84127076,50.62830556
75.87679586,50.53299326
75.67168405,50.22296345
75.53747677,50.40173126
75.17046591,50.21319451
73.86598943,50.23662793
73.8320154,51.07961744
73.75745104,50.07953607
73.49217185,50.72312453
73.409008,49.97401526
73.25484403,49.88838887
73.12943696,49.86855648
73.06937569,50.00711064
72.9650975,50.27135837
72.61993889,49.95890736
71.32855277,50.83070643
70.51823694,49.07373541
70.41254815,50.77320627
70.40032531,50.90513457
70.06906901,50.64127797
69.75450173,49.9840904
69.36440455,50.0556479
69.24342942,50.13084273
68.95218219,49.13502634
68.91944145,49.72764079
68.89707076,48.92582131
68.82612356,48.89186544
68.82612356,48.85653864
68.82583362,50.15330728
68.75720863,49.81541981
68.75517636,48.89323638
68.68837614,49.26243095
68.68422916,48.92993413
68.62526705,49.31972063
68.61328196,48.96663187
68.60881069,48.96663187
68.6064459,49.60538495
68.60290753,49.99364339
68.52892094,49.00332962
68.48767918,49.33254589
68.47906072,49.6422584
68.47792996,49.23451024
68.45055866,49.31293876
68.44416188,49.23451024
68.4373354,49.25411737
68.41722027,49.2149031
68.41663969,49.29333163
68.41343814,49.29333163
68.4075027,49.04002737
68.38592226,49.2737245
68.35963875,49.30701158
68.34747612,49.19529597
68.29299674,49.40641992
68.2839324,49.07672511
68.27773196,49.19382977
68.27773196,49.17569095
68.20798781,49.2105024
68.19114459,49.2235161
68.1603621,49.11342286
68.13965606,49.29839101
68.07330782,49.18681835
68.0367918,49.1501206
67.99198709,49.18681835
67.55064834,50.40275541
